Country,City,Date,Year,Month,Day,Temp
The Netherlands,Amsterdam,2014-12-04,2014,12,4,-0.2777777777777778
The Netherlands,Amsterdam,2014-12-05,2014,12,5,3.611111111111111
The Netherlands,Amsterdam,2014-12-06,2014,12,6,4.500000000000001
The Netherlands,Amsterdam,2014-12-07,2014,12,7,4.500000000000001
The Netherlands,Amsterdam,2014-12-08,2014,12,8,4.777777777777779
The Netherlands,Amsterdam,2014-12-09,2014,12,9,3.333333333333333
The Netherlands,Amsterdam,2014-12-10,2014,12,10,7.222222222222222
The Netherlands,Amsterdam,2014-12-11,2014,12,11,7.277777777777778
The Netherlands,Amsterdam,2014-12-12,2014,12,12,7.555555555555555
The Netherlands,Amsterdam,2014-12-13,2014,12,13,5.0
The Netherlands,Amsterdam,2014-12-14,2014,12,14,2.722222222222221
The Netherlands,Amsterdam,2014-12-15,2014,12,15,5.7222222222222205
The Netherlands,Amsterdam,2014-12-16,2014,12,16,5.444444444444443
The Netherlands,Amsterdam,2014-12-17,2014,12,17,8.38888888888889
The Netherlands,Amsterdam,2014-12-18,2014,12,18,11.555555555555554
The Netherlands,Amsterdam,2014-12-19,2014,12,19,9.555555555555555
The Netherlands,Amsterdam,2014-12-20,2014,12,20,7.944444444444443
The Netherlands,Amsterdam,2014-12-21,2014,12,21,8.11111111111111
The Netherlands,Amsterdam,2014-12-22,2014,12,22,11.666666666666666
The Netherlands,Amsterdam,2014-12-23,2014,12,23,11.11111111111111
The Netherlands,Amsterdam,2014-12-24,2014,12,24,8.61111111111111
The Netherlands,Amsterdam,2014-12-25,2014,12,25,5.611111111111112
The Netherlands,Amsterdam,2014-12-26,2014,12,26,2.833333333333334
The Netherlands,Amsterdam,2014-12-27,2014,12,27,1.722222222222223
The Netherlands,Amsterdam,2014-12-28,2014,12,28,0.3333333333333341
The Netherlands,Amsterdam,2014-12-29,2014,12,29,4.833333333333335
The Netherlands,Amsterdam,2014-12-30,2014,12,30,5.555555555555555
The Netherlands,Amsterdam,2014-12-31,2014,12,31,5.944444444444446
The Netherlands,Amsterdam,2015-01-01,2015,1,1,3.3888888888888897
The Netherlands,Amsterdam,2015-01-02,2015,1,2,7.611111111111112
The Netherlands,Amsterdam,2015-01-03,2015,1,3,4.888888888888888
The Netherlands,Amsterdam,2015-01-04,2015,1,4,3.6666666666666674
The Netherlands,Amsterdam,2015-01-05,2015,1,5,2.833333333333334
The Netherlands,Amsterdam,2015-01-06,2015,1,6,3.333333333333333
The Netherlands,Amsterdam,2015-01-07,2015,1,7,4.27777777777778
The Netherlands,Amsterdam,2015-01-08,2015,1,8,6.77777777777778
The Netherlands,Amsterdam,2015-01-09,2015,1,9,9.444444444444445
The Netherlands,Amsterdam,2015-01-10,2015,1,10,9.611111111111107
The Netherlands,Amsterdam,2015-01-11,2015,1,11,6.500000000000002
The Netherlands,Amsterdam,2015-01-12,2015,1,12,8.88888888888889
The Netherlands,Amsterdam,2015-01-13,2015,1,13,8.555555555555555
The Netherlands,Amsterdam,2015-01-14,2015,1,14,4.388888888888888
The Netherlands,Amsterdam,2015-01-15,2015,1,15,7.611111111111112
The Netherlands,Amsterdam,2015-01-16,2015,1,16,5.38888888888889
The Netherlands,Amsterdam,2015-01-17,2015,1,17,2.5
The Netherlands,Amsterdam,2015-01-18,2015,1,18,2.6111111111111125
The Netherlands,Amsterdam,2015-01-19,2015,1,19,0.2222222222222214
The Netherlands,Amsterdam,2015-01-20,2015,1,20,0.777777777777777
The Netherlands,Amsterdam,2015-01-21,2015,1,21,-0.2222222222222214
The Netherlands,Amsterdam,2015-01-22,2015,1,22,-0.5555555555555556
The Netherlands,Amsterdam,2015-01-23,2015,1,23,-2.8888888888888884
The Netherlands,Amsterdam,2015-01-24,2015,1,24,2.444444444444444
The Netherlands,Amsterdam,2015-01-25,2015,1,25,4.333333333333332
The Netherlands,Amsterdam,2015-01-26,2015,1,26,6.722222222222223
The Netherlands,Amsterdam,2015-01-27,2015,1,27,5.444444444444443
The Netherlands,Amsterdam,2015-01-28,2015,1,28,5.444444444444443
The Netherlands,Amsterdam,2015-01-29,2015,1,29,3.2222222222222205
The Netherlands,Amsterdam,2015-01-30,2015,1,30,1.1666666666666674
The Netherlands,Amsterdam,2015-01-31,2015,1,31,1.722222222222223
The Netherlands,Amsterdam,2015-02-01,2015,2,1,2.999999999999999
The Netherlands,Amsterdam,2015-02-02,2015,2,2,2.6111111111111125
The Netherlands,Amsterdam,2015-02-03,2015,2,3,1.555555555555554
The Netherlands,Amsterdam,2015-02-04,2015,2,4,0.3333333333333341
The Netherlands,Amsterdam,2015-02-05,2015,2,5,-0.166666666666667
The Netherlands,Amsterdam,2015-02-06,2015,2,6,0.166666666666665
The Netherlands,Amsterdam,2015-02-07,2015,2,7,2.055555555555557
The Netherlands,Amsterdam,2015-02-08,2015,2,8,5.333333333333334
The Netherlands,Amsterdam,2015-02-09,2015,2,9,5.888888888888889
The Netherlands,Amsterdam,2015-02-10,2015,2,10,5.7222222222222205
The Netherlands,Amsterdam,2015-02-11,2015,2,11,4.333333333333332
The Netherlands,Amsterdam,2015-02-12,2015,2,12,3.611111111111111
The Netherlands,Amsterdam,2015-02-13,2015,2,13,5.333333333333334
The Netherlands,Amsterdam,2015-02-14,2015,2,14,7.055555555555557
The Netherlands,Amsterdam,2015-02-15,2015,2,15,2.8888888888888906
The Netherlands,Amsterdam,2015-02-16,2015,2,16,1.1666666666666674
The Netherlands,Amsterdam,2015-02-17,2015,2,17,4.000000000000002
The Netherlands,Amsterdam,2015-02-18,2015,2,18,2.6111111111111125
The Netherlands,Amsterdam,2015-02-19,2015,2,19,3.6666666666666674
The Netherlands,Amsterdam,2015-02-20,2015,2,20,5.222222222222221
The Netherlands,Amsterdam,2015-02-21,2015,2,21,3.3888888888888897
The Netherlands,Amsterdam,2015-02-22,2015,2,22,3.111111111111112
The Netherlands,Amsterdam,2015-02-23,2015,2,23,6.111111111111111
The Netherlands,Amsterdam,2015-02-24,2015,2,24,5.444444444444443
The Netherlands,Amsterdam,2015-02-25,2015,2,25,4.166666666666667
The Netherlands,Amsterdam,2015-02-26,2015,2,26,6.0555555555555545
The Netherlands,Amsterdam,2015-02-27,2015,2,27,4.722222222222222
The Netherlands,Amsterdam,2015-02-28,2015,2,28,4.944444444444444
The Netherlands,Amsterdam,2015-03-01,2015,3,1,8.277777777777779
The Netherlands,Amsterdam,2015-03-02,2015,3,2,5.277777777777778
The Netherlands,Amsterdam,2015-03-03,2015,3,3,4.833333333333335
The Netherlands,Amsterdam,2015-03-04,2015,3,4,5.499999999999999
The Netherlands,Amsterdam,2015-03-05,2015,3,5,5.277777777777778
The Netherlands,Amsterdam,2015-03-06,2015,3,6,6.555555555555554
The Netherlands,Amsterdam,2015-03-07,2015,3,7,7.777777777777778
The Netherlands,Amsterdam,2015-03-08,2015,3,8,8.166666666666668
The Netherlands,Amsterdam,2015-03-09,2015,3,9,8.0
The Netherlands,Amsterdam,2015-03-10,2015,3,10,7.611111111111112
The Netherlands,Amsterdam,2015-03-11,2015,3,11,3.888888888888889
The Netherlands,Amsterdam,2015-03-12,2015,3,12,6.166666666666668
The Netherlands,Amsterdam,2015-03-13,2015,3,13,4.833333333333335
The Netherlands,Amsterdam,2015-03-14,2015,3,14,4.055555555555554
The Netherlands,Amsterdam,2015-03-15,2015,3,15,5.666666666666668
The Netherlands,Amsterdam,2015-03-16,2015,3,16,7.000000000000001
The Netherlands,Amsterdam,2015-03-17,2015,3,17,8.444444444444446
The Netherlands,Amsterdam,2015-03-18,2015,3,18,5.555555555555555
The Netherlands,Amsterdam,2015-03-19,2015,3,19,7.777777777777778
The Netherlands,Amsterdam,2015-03-20,2015,3,20,5.166666666666665
The Netherlands,Amsterdam,2015-03-21,2015,3,21,6.500000000000002
The Netherlands,Amsterdam,2015-03-22,2015,3,22,4.666666666666666
The Netherlands,Amsterdam,2015-03-23,2015,3,23,3.4999999999999982
The Netherlands,Amsterdam,2015-03-24,2015,3,24,5.222222222222221
The Netherlands,Amsterdam,2015-03-25,2015,3,25,5.999999999999998
The Netherlands,Amsterdam,2015-03-26,2015,3,26,4.61111111111111
The Netherlands,Amsterdam,2015-03-27,2015,3,27,6.222222222222224
The Netherlands,Amsterdam,2015-03-28,2015,3,28,6.722222222222223
The Netherlands,Amsterdam,2015-03-29,2015,3,29,9.11111111111111
The Netherlands,Amsterdam,2015-03-30,2015,3,30,7.000000000000001
The Netherlands,Amsterdam,2015-03-31,2015,3,31,8.555555555555555
The Netherlands,Amsterdam,2015-04-01,2015,4,1,6.722222222222223
The Netherlands,Amsterdam,2015-04-02,2015,4,2,6.222222222222224
The Netherlands,Amsterdam,2015-04-03,2015,4,3,7.000000000000001
The Netherlands,Amsterdam,2015-04-04,2015,4,4,5.444444444444443
The Netherlands,Amsterdam,2015-04-05,2015,4,5,5.166666666666665
The Netherlands,Amsterdam,2015-04-06,2015,4,6,7.5
The Netherlands,Amsterdam,2015-04-07,2015,4,7,6.388888888888889
The Netherlands,Amsterdam,2015-04-08,2015,4,8,8.38888888888889
The Netherlands,Amsterdam,2015-04-09,2015,4,9,10.444444444444445
The Netherlands,Amsterdam,2015-04-10,2015,4,10,11.166666666666666
The Netherlands,Amsterdam,2015-04-11,2015,4,11,9.22222222222222
The Netherlands,Amsterdam,2015-04-12,2015,4,12,9.666666666666666
The Netherlands,Amsterdam,2015-04-13,2015,4,13,8.0
The Netherlands,Amsterdam,2015-04-14,2015,4,14,10.61111111111111
The Netherlands,Amsterdam,2015-04-15,2015,4,15,12.666666666666664
The Netherlands,Amsterdam,2015-04-16,2015,4,16,9.611111111111107
The Netherlands,Amsterdam,2015-04-17,2015,4,17,8.61111111111111
The Netherlands,Amsterdam,2015-04-18,2015,4,18,8.944444444444445
The Netherlands,Amsterdam,2015-04-19,2015,4,19,8.166666666666668
The Netherlands,Amsterdam,2015-04-20,2015,4,20,11.277777777777777
The Netherlands,Amsterdam,2015-04-21,2015,4,21,10.0
The Netherlands,Amsterdam,2015-04-22,2015,4,22,8.277777777777779
The Netherlands,Amsterdam,2015-04-23,2015,4,23,9.555555555555555
The Netherlands,Amsterdam,2015-04-24,2015,4,24,11.555555555555554
The Netherlands,Amsterdam,2015-04-25,2015,4,25,12.111111111111107
The Netherlands,Amsterdam,2015-04-26,2015,4,26,10.0
The Netherlands,Amsterdam,2015-04-27,2015,4,27,7.722222222222222
The Netherlands,Amsterdam,2015-04-28,2015,4,28,6.77777777777778
The Netherlands,Amsterdam,2015-04-29,2015,4,29,8.555555555555555
The Netherlands,Amsterdam,2015-04-30,2015,4,30,9.000000000000002
The Netherlands,Amsterdam,2015-05-01,2015,5,1,8.722222222222223
The Netherlands,Amsterdam,2015-05-02,2015,5,2,9.444444444444445
The Netherlands,Amsterdam,2015-05-03,2015,5,3,12.22222222222222
The Netherlands,Amsterdam,2015-05-04,2015,5,4,14.833333333333334
The Netherlands,Amsterdam,2015-05-05,2015,5,5,15.333333333333334
The Netherlands,Amsterdam,2015-05-06,2015,5,6,12.0
The Netherlands,Amsterdam,2015-05-07,2015,5,7,12.111111111111107
The Netherlands,Amsterdam,2015-05-08,2015,5,8,13.777777777777777
The Netherlands,Amsterdam,2015-05-09,2015,5,9,13.11111111111111
The Netherlands,Amsterdam,2015-05-10,2015,5,10,12.555555555555555
The Netherlands,Amsterdam,2015-05-11,2015,5,11,16.77777777777778
The Netherlands,Amsterdam,2015-05-12,2015,5,12,14.333333333333334
The Netherlands,Amsterdam,2015-05-13,2015,5,13,12.111111111111107
The Netherlands,Amsterdam,2015-05-14,2015,5,14,11.333333333333334
The Netherlands,Amsterdam,2015-05-15,2015,5,15,9.444444444444445
The Netherlands,Amsterdam,2015-05-16,2015,5,16,10.999999999999998
The Netherlands,Amsterdam,2015-05-17,2015,5,17,11.833333333333332
The Netherlands,Amsterdam,2015-05-18,2015,5,18,10.77777777777778
The Netherlands,Amsterdam,2015-05-19,2015,5,19,10.72222222222222
The Netherlands,Amsterdam,2015-05-20,2015,5,20,10.166666666666664
The Netherlands,Amsterdam,2015-05-21,2015,5,21,12.0
The Netherlands,Amsterdam,2015-05-22,2015,5,22,14.555555555555555
The Netherlands,Amsterdam,2015-05-23,2015,5,23,12.5
The Netherlands,Amsterdam,2015-05-24,2015,5,24,12.0
The Netherlands,Amsterdam,2015-05-25,2015,5,25,12.055555555555555
The Netherlands,Amsterdam,2015-05-26,2015,5,26,11.72222222222222
The Netherlands,Amsterdam,2015-05-27,2015,5,27,13.11111111111111
The Netherlands,Amsterdam,2015-05-28,2015,5,28,13.11111111111111
The Netherlands,Amsterdam,2015-05-29,2015,5,29,11.333333333333334
The Netherlands,Amsterdam,2015-05-30,2015,5,30,11.500000000000002
The Netherlands,Amsterdam,2015-05-31,2015,5,31,12.444444444444445
The Netherlands,Amsterdam,2015-06-01,2015,6,1,12.444444444444445
The Netherlands,Amsterdam,2015-06-02,2015,6,2,14.38888888888889
The Netherlands,Amsterdam,2015-06-03,2015,6,3,14.166666666666666
The Netherlands,Amsterdam,2015-06-04,2015,6,4,15.5
The Netherlands,Amsterdam,2015-06-05,2015,6,5,20.611111111111107
The Netherlands,Amsterdam,2015-06-06,2015,6,6,15.166666666666666
The Netherlands,Amsterdam,2015-06-07,2015,6,7,13.22222222222222
The Netherlands,Amsterdam,2015-06-08,2015,6,8,12.666666666666664
The Netherlands,Amsterdam,2015-06-09,2015,6,9,11.61111111111111
The Netherlands,Amsterdam,2015-06-10,2015,6,10,15.11111111111111
The Netherlands,Amsterdam,2015-06-11,2015,6,11,17.555555555555557
The Netherlands,Amsterdam,2015-06-12,2015,6,12,20.444444444444443
The Netherlands,Amsterdam,2015-06-13,2015,6,13,16.88888888888889
The Netherlands,Amsterdam,2015-06-14,2015,6,14,14.38888888888889
The Netherlands,Amsterdam,2015-06-15,2015,6,15,13.38888888888889
The Netherlands,Amsterdam,2015-06-16,2015,6,16,12.5
The Netherlands,Amsterdam,2015-06-17,2015,6,17,15.77777777777778
The Netherlands,Amsterdam,2015-06-18,2015,6,18,13.777777777777777
The Netherlands,Amsterdam,2015-06-19,2015,6,19,13.38888888888889
The Netherlands,Amsterdam,2015-06-20,2015,6,20,13.055555555555555
The Netherlands,Amsterdam,2015-06-21,2015,6,21,14.666666666666666
The Netherlands,Amsterdam,2015-06-22,2015,6,22,13.22222222222222
The Netherlands,Amsterdam,2015-06-23,2015,6,23,12.666666666666664
The Netherlands,Amsterdam,2015-06-24,2015,6,24,15.944444444444445
The Netherlands,Amsterdam,2015-06-25,2015,6,25,17.83333333333333
The Netherlands,Amsterdam,2015-06-26,2015,6,26,20.055555555555557
The Netherlands,Amsterdam,2015-06-27,2015,6,27,17.22222222222222
The Netherlands,Amsterdam,2015-06-28,2015,6,28,17.555555555555557
The Netherlands,Amsterdam,2015-06-29,2015,6,29,18.444444444444443
The Netherlands,Amsterdam,2015-06-30,2015,6,30,20.38888888888889
The Netherlands,Amsterdam,2015-07-01,2015,7,1,25.88888888888889
The Netherlands,Amsterdam,2015-07-02,2015,7,2,24.77777777777777
The Netherlands,Amsterdam,2015-07-03,2015,7,3,23.666666666666664
The Netherlands,Amsterdam,2015-07-04,2015,7,4,24.0
The Netherlands,Amsterdam,2015-07-05,2015,7,5,19.77777777777777
The Netherlands,Amsterdam,2015-07-06,2015,7,6,18.38888888888889
The Netherlands,Amsterdam,2015-07-07,2015,7,7,19.5
The Netherlands,Amsterdam,2015-07-08,2015,7,8,16.22222222222222
The Netherlands,Amsterdam,2015-07-09,2015,7,9,13.944444444444445
The Netherlands,Amsterdam,2015-07-10,2015,7,10,17.0
The Netherlands,Amsterdam,2015-07-11,2015,7,11,20.0
The Netherlands,Amsterdam,2015-07-12,2015,7,12,18.05555555555556
The Netherlands,Amsterdam,2015-07-13,2015,7,13,17.944444444444443
The Netherlands,Amsterdam,2015-07-14,2015,7,14,18.000000000000004
The Netherlands,Amsterdam,2015-07-15,2015,7,15,17.555555555555557
The Netherlands,Amsterdam,2015-07-16,2015,7,16,19.05555555555556
The Netherlands,Amsterdam,2015-07-17,2015,7,17,21.166666666666664
The Netherlands,Amsterdam,2015-07-18,2015,7,18,17.72222222222222
The Netherlands,Amsterdam,2015-07-19,2015,7,19,16.444444444444443
The Netherlands,Amsterdam,2015-07-20,2015,7,20,17.444444444444443
The Netherlands,Amsterdam,2015-07-21,2015,7,21,20.222222222222225
The Netherlands,Amsterdam,2015-07-22,2015,7,22,18.944444444444443
The Netherlands,Amsterdam,2015-07-23,2015,7,23,17.61111111111111
The Netherlands,Amsterdam,2015-07-24,2015,7,24,18.833333333333336
The Netherlands,Amsterdam,2015-07-25,2015,7,25,15.333333333333334
The Netherlands,Amsterdam,2015-07-26,2015,7,26,14.61111111111111
The Netherlands,Amsterdam,2015-07-27,2015,7,27,17.0
The Netherlands,Amsterdam,2015-07-28,2015,7,28,15.944444444444445
The Netherlands,Amsterdam,2015-07-29,2015,7,29,14.666666666666666
The Netherlands,Amsterdam,2015-07-30,2015,7,30,14.11111111111111
The Netherlands,Amsterdam,2015-07-31,2015,7,31,13.88888888888889
The Netherlands,Amsterdam,2015-08-01,2015,8,1,15.77777777777778
The Netherlands,Amsterdam,2015-08-02,2015,8,2,18.166666666666668
The Netherlands,Amsterdam,2015-08-03,2015,8,3,20.88888888888889
The Netherlands,Amsterdam,2015-08-04,2015,8,4,18.05555555555556
The Netherlands,Amsterdam,2015-08-05,2015,8,5,19.111111111111114
The Netherlands,Amsterdam,2015-08-06,2015,8,6,20.222222222222225
The Netherlands,Amsterdam,2015-08-07,2015,8,7,19.444444444444443
The Netherlands,Amsterdam,2015-08-08,2015,8,8,18.61111111111111
The Netherlands,Amsterdam,2015-08-09,2015,8,9,18.88888888888889
The Netherlands,Amsterdam,2015-08-10,2015,8,10,19.66666666666667
The Netherlands,Amsterdam,2015-08-11,2015,8,11,19.83333333333333
The Netherlands,Amsterdam,2015-08-12,2015,8,12,19.27777777777778
The Netherlands,Amsterdam,2015-08-13,2015,8,13,21.444444444444443
The Netherlands,Amsterdam,2015-08-14,2015,8,14,21.333333333333336
The Netherlands,Amsterdam,2015-08-15,2015,8,15,18.05555555555556
The Netherlands,Amsterdam,2015-08-16,2015,8,16,16.0
The Netherlands,Amsterdam,2015-08-17,2015,8,17,14.38888888888889
The Netherlands,Amsterdam,2015-08-18,2015,8,18,15.22222222222222
The Netherlands,Amsterdam,2015-08-19,2015,8,19,17.055555555555557
The Netherlands,Amsterdam,2015-08-20,2015,8,20,18.72222222222222
The Netherlands,Amsterdam,2015-08-21,2015,8,21,20.444444444444443
The Netherlands,Amsterdam,2015-08-22,2015,8,22,21.27777777777778
The Netherlands,Amsterdam,2015-08-23,2015,8,23,20.27777777777778
The Netherlands,Amsterdam,2015-08-24,2015,8,24,17.61111111111111
The Netherlands,Amsterdam,2015-08-25,2015,8,25,16.77777777777778
The Netherlands,Amsterdam,2015-08-26,2015,8,26,19.61111111111111
The Netherlands,Amsterdam,2015-08-27,2015,8,27,15.944444444444445
The Netherlands,Amsterdam,2015-08-28,2015,8,28,16.11111111111111
The Netherlands,Amsterdam,2015-08-29,2015,8,29,17.333333333333332
The Netherlands,Amsterdam,2015-08-30,2015,8,30,19.66666666666667
The Netherlands,Amsterdam,2015-08-31,2015,8,31,20.444444444444443
The Netherlands,Amsterdam,2015-09-01,2015,9,1,16.0
The Netherlands,Amsterdam,2015-09-02,2015,9,2,14.22222222222222
The Netherlands,Amsterdam,2015-09-03,2015,9,3,12.72222222222222
The Netherlands,Amsterdam,2015-09-04,2015,9,4,13.944444444444445
The Netherlands,Amsterdam,2015-09-05,2015,9,5,13.944444444444445
The Netherlands,Amsterdam,2015-09-06,2015,9,6,13.333333333333334
The Netherlands,Amsterdam,2015-09-07,2015,9,7,14.27777777777778
The Netherlands,Amsterdam,2015-09-08,2015,9,8,14.38888888888889
The Netherlands,Amsterdam,2015-09-09,2015,9,9,14.11111111111111
The Netherlands,Amsterdam,2015-09-10,2015,9,10,14.833333333333334
The Netherlands,Amsterdam,2015-09-11,2015,9,11,14.666666666666666
The Netherlands,Amsterdam,2015-09-12,2015,9,12,15.72222222222222
The Netherlands,Amsterdam,2015-09-13,2015,9,13,16.27777777777778
The Netherlands,Amsterdam,2015-09-14,2015,9,14,14.27777777777778
The Netherlands,Amsterdam,2015-09-15,2015,9,15,12.333333333333336
The Netherlands,Amsterdam,2015-09-16,2015,9,16,14.72222222222222
The Netherlands,Amsterdam,2015-09-17,2015,9,17,14.22222222222222
The Netherlands,Amsterdam,2015-09-18,2015,9,18,13.88888888888889
The Netherlands,Amsterdam,2015-09-19,2015,9,19,13.666666666666666
The Netherlands,Amsterdam,2015-09-20,2015,9,20,14.000000000000002
The Netherlands,Amsterdam,2015-09-21,2015,9,21,14.61111111111111
The Netherlands,Amsterdam,2015-09-22,2015,9,22,12.888888888888893
The Netherlands,Amsterdam,2015-09-23,2015,9,23,13.333333333333334
The Netherlands,Amsterdam,2015-09-24,2015,9,24,13.0
The Netherlands,Amsterdam,2015-09-25,2015,9,25,12.666666666666664
The Netherlands,Amsterdam,2015-09-26,2015,9,26,11.833333333333332
The Netherlands,Amsterdam,2015-09-27,2015,9,27,12.388888888888888
The Netherlands,Amsterdam,2015-09-28,2015,9,28,12.555555555555555
The Netherlands,Amsterdam,2015-09-29,2015,9,29,12.611111111111112
The Netherlands,Amsterdam,2015-09-30,2015,9,30,13.11111111111111
The Netherlands,Amsterdam,2015-10-01,2015,10,1,12.27777777777778
The Netherlands,Amsterdam,2015-10-02,2015,10,2,11.61111111111111
The Netherlands,Amsterdam,2015-10-03,2015,10,3,11.77777777777778
The Netherlands,Amsterdam,2015-10-04,2015,10,4,11.222222222222223
The Netherlands,Amsterdam,2015-10-05,2015,10,5,12.833333333333334
The Netherlands,Amsterdam,2015-10-06,2015,10,6,15.444444444444445
The Netherlands,Amsterdam,2015-10-07,2015,10,7,14.88888888888889
The Netherlands,Amsterdam,2015-10-08,2015,10,8,13.555555555555555
The Netherlands,Amsterdam,2015-10-09,2015,10,9,12.111111111111107
The Netherlands,Amsterdam,2015-10-10,2015,10,10,11.833333333333332
The Netherlands,Amsterdam,2015-10-11,2015,10,11,7.5
The Netherlands,Amsterdam,2015-10-12,2015,10,12,5.499999999999999
The Netherlands,Amsterdam,2015-10-13,2015,10,13,6.500000000000002
The Netherlands,Amsterdam,2015-10-14,2015,10,14,6.666666666666667
The Netherlands,Amsterdam,2015-10-15,2015,10,15,7.11111111111111
The Netherlands,Amsterdam,2015-10-16,2015,10,16,8.444444444444446
The Netherlands,Amsterdam,2015-10-17,2015,10,17,9.22222222222222
The Netherlands,Amsterdam,2015-10-18,2015,10,18,8.88888888888889
The Netherlands,Amsterdam,2015-10-19,2015,10,19,11.166666666666666
The Netherlands,Amsterdam,2015-10-20,2015,10,20,9.944444444444445
The Netherlands,Amsterdam,2015-10-21,2015,10,21,10.0
The Netherlands,Amsterdam,2015-10-22,2015,10,22,12.444444444444445
The Netherlands,Amsterdam,2015-10-23,2015,10,23,11.555555555555554
The Netherlands,Amsterdam,2015-10-24,2015,10,24,11.61111111111111
The Netherlands,Amsterdam,2015-10-25,2015,10,25,10.166666666666664
The Netherlands,Amsterdam,2015-10-26,2015,10,26,10.88888888888889
The Netherlands,Amsterdam,2015-10-27,2015,10,27,11.666666666666666
The Netherlands,Amsterdam,2015-10-28,2015,10,28,10.833333333333334
The Netherlands,Amsterdam,2015-10-29,2015,10,29,10.999999999999998
The Netherlands,Amsterdam,2015-10-30,2015,10,30,10.444444444444445
The Netherlands,Amsterdam,2015-10-31,2015,10,31,9.833333333333336
The Netherlands,Amsterdam,2015-11-01,2015,11,1,7.333333333333335
The Netherlands,Amsterdam,2015-11-02,2015,11,2,8.722222222222223
The Netherlands,Amsterdam,2015-11-03,2015,11,3,9.72222222222222
The Netherlands,Amsterdam,2015-11-04,2015,11,4,12.0
The Netherlands,Amsterdam,2015-11-05,2015,11,5,13.11111111111111
The Netherlands,Amsterdam,2015-11-06,2015,11,6,15.0
The Netherlands,Amsterdam,2015-11-07,2015,11,7,16.055555555555557
The Netherlands,Amsterdam,2015-11-08,2015,11,8,12.833333333333334
The Netherlands,Amsterdam,2015-11-09,2015,11,9,13.666666666666666
The Netherlands,Amsterdam,2015-11-10,2015,11,10,14.72222222222222
The Netherlands,Amsterdam,2015-11-11,2015,11,11,13.055555555555555
The Netherlands,Amsterdam,2015-11-12,2015,11,12,13.38888888888889
The Netherlands,Amsterdam,2015-11-13,2015,11,13,11.500000000000002
The Netherlands,Amsterdam,2015-11-14,2015,11,14,9.833333333333336
The Netherlands,Amsterdam,2015-11-15,2015,11,15,14.38888888888889
The Netherlands,Amsterdam,2015-11-16,2015,11,16,12.72222222222222
The Netherlands,Amsterdam,2015-11-17,2015,11,17,13.166666666666668
The Netherlands,Amsterdam,2015-11-18,2015,11,18,12.77777777777778
The Netherlands,Amsterdam,2015-11-19,2015,11,19,11.333333333333334
The Netherlands,Amsterdam,2015-11-20,2015,11,20,8.277777777777779
The Netherlands,Amsterdam,2015-11-21,2015,11,21,5.166666666666665
The Netherlands,Amsterdam,2015-11-22,2015,11,22,2.722222222222221
The Netherlands,Amsterdam,2015-11-23,2015,11,23,3.3888888888888897
The Netherlands,Amsterdam,2015-11-24,2015,11,24,4.888888888888888
The Netherlands,Amsterdam,2015-11-25,2015,11,25,6.611111111111111
The Netherlands,Amsterdam,2015-11-26,2015,11,26,5.055555555555556
The Netherlands,Amsterdam,2015-11-27,2015,11,27,5.777777777777777
The Netherlands,Amsterdam,2015-11-28,2015,11,28,6.944444444444445
The Netherlands,Amsterdam,2015-11-29,2015,11,29,10.444444444444445
The Netherlands,Amsterdam,2015-11-30,2015,11,30,9.444444444444445
The Netherlands,Amsterdam,2015-12-01,2015,12,1,9.611111111111107
The Netherlands,Amsterdam,2015-12-02,2015,12,2,10.833333333333334
The Netherlands,Amsterdam,2015-12-03,2015,12,3,9.555555555555555
The Netherlands,Amsterdam,2015-12-04,2015,12,4,9.555555555555555
The Netherlands,Amsterdam,2015-12-05,2015,12,5,8.222222222222221
The Netherlands,Amsterdam,2015-12-06,2015,12,6,10.555555555555555
The Netherlands,Amsterdam,2015-12-07,2015,12,7,10.944444444444446
The Netherlands,Amsterdam,2015-12-08,2015,12,8,9.611111111111107
The Netherlands,Amsterdam,2015-12-09,2015,12,9,7.88888888888889
The Netherlands,Amsterdam,2015-12-10,2015,12,10,6.500000000000002
The Netherlands,Amsterdam,2015-12-11,2015,12,11,7.833333333333333
The Netherlands,Amsterdam,2015-12-12,2015,12,12,8.0
The Netherlands,Amsterdam,2015-12-13,2015,12,13,7.388888888888887
The Netherlands,Amsterdam,2015-12-14,2015,12,14,7.222222222222222
The Netherlands,Amsterdam,2015-12-15,2015,12,15,7.166666666666667
The Netherlands,Amsterdam,2015-12-16,2015,12,16,11.500000000000002
The Netherlands,Amsterdam,2015-12-17,2015,12,17,12.888888888888893
The Netherlands,Amsterdam,2015-12-18,2015,12,18,11.500000000000002
The Netherlands,Amsterdam,2015-12-19,2015,12,19,11.944444444444445
The Netherlands,Amsterdam,2015-12-20,2015,12,20,11.444444444444445
The Netherlands,Amsterdam,2015-12-21,2015,12,21,9.888888888888888
The Netherlands,Amsterdam,2015-12-22,2015,12,22,12.27777777777778
The Netherlands,Amsterdam,2015-12-23,2015,12,23,10.166666666666664
The Netherlands,Amsterdam,2015-12-24,2015,12,24,9.333333333333332
The Netherlands,Amsterdam,2015-12-25,2015,12,25,9.166666666666666
The Netherlands,Amsterdam,2015-12-26,2015,12,26,13.0
The Netherlands,Amsterdam,2015-12-27,2015,12,27,11.833333333333332
The Netherlands,Amsterdam,2015-12-28,2015,12,28,9.333333333333332
